aug_id,original_id,sample_frequency,name,description,source,url,country_name,location,time stamp
aishub2766,2766,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Angola,Zaire,India Standard Time 21:27:46 19/10/2021
aishub3061,3061,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Argentina,Buenos Aires,India Standard Time 21:27:46 19/10/2021
aishub2999,2999,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Australia,Mount Hicks,India Standard Time 21:27:46 19/10/2021
aishub3292,3292,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Australia,"Oakleigh, Victoria",India Standard Time 21:27:46 19/10/2021
aishub2801,2801,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Australia,Glenorchy,India Standard Time 21:27:46 19/10/2021
aishub2739,2739,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Australia,Townsville,India Standard Time 21:27:46 19/10/2021
aishub2070,2070,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Australia,"Nelson Bay, NSW",India Standard Time 21:27:46 19/10/2021
aishub2465,2465,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Australia,Darwin,India Standard Time 21:27:46 19/10/2021
aishub2936,2936,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Australia,Kettering,India Standard Time 21:27:46 19/10/2021
aishub2637,2637,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Australia,Devonport,India Standard Time 21:27:46 19/10/2021
aishub2502,2502,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Australia,Scarborough,India Standard Time 21:27:46 19/10/2021
aishub2864,2864,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Australia,Morayfield,India Standard Time 21:27:46 19/10/2021
aishub2556,2556,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Australia,Franklin,India Standard Time 21:27:46 19/10/2021
aishub2675,2675,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Australia,Sydney,India Standard Time 21:27:46 19/10/2021
aishub2701,2701,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Australia,O'Connor,India Standard Time 21:27:46 19/10/2021
aishub2234,2234,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Australia,Mt Arthur (N.Tasmania),India Standard Time 21:27:46 19/10/2021
aishub2995,2995,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Australia,Kingston,India Standard Time 21:27:46 19/10/2021
aishub3354,3354,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Australia,Port Hedland,India Standard Time 21:27:46 19/10/2021
aishub2288,2288,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Australia,Johanna,India Standard Time 21:27:46 19/10/2021
aishub3175,3175,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Austria,Vienna,India Standard Time 21:27:46 19/10/2021
aishub2520,2520,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Austria,Vienna,India Standard Time 21:27:46 19/10/2021
aishub2798,2798,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Austria,Linz,India Standard Time 21:27:46 19/10/2021
aishub2984,2984,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Azerbaijan,Baku,India Standard Time 21:27:46 19/10/2021
aishub2445,2445,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Bahamas,Freeport,India Standard Time 21:27:46 19/10/2021
aishub3459,3459,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Belgium,Oostende,India Standard Time 21:27:46 19/10/2021
aishub2061,2061,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Belgium,Ostend,India Standard Time 21:27:46 19/10/2021
aishub3359,3359,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Belgium,Schoten,India Standard Time 21:27:46 19/10/2021
aishub2276,2276,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Belgium,Schilde,India Standard Time 21:27:46 19/10/2021
aishub2300,2300,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Belgium,Antwerp Harbour 1,India Standard Time 21:27:46 19/10/2021
aishub2404,2404,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Belgium,Bruges,India Standard Time 21:27:46 19/10/2021
aishub3075,3075,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Belgium,Aalst,India Standard Time 21:27:46 19/10/2021
aishub3249,3249,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Belgium,Antwerp,India Standard Time 21:27:46 19/10/2021
aishub3215,3215,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Belgium,Antwerp,India Standard Time 21:27:46 19/10/2021
aishub3483,3483,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Belgium,WIjnegem,India Standard Time 21:27:46 19/10/2021
aishub2145,2145,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Belgium,Antwerp,India Standard Time 21:27:46 19/10/2021
aishub2292,2292,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Belgium,Gent,India Standard Time 21:27:46 19/10/2021
aishub2546,2546,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Belgium,Merchtem,India Standard Time 21:27:46 19/10/2021
aishub3152,3152,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Belgium,Zeebrugge,India Standard Time 21:27:46 19/10/2021
aishub2981,2981,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Belgium,Oostende,India Standard Time 21:27:46 19/10/2021
aishub2127,2127,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Belgium,Izegem,India Standard Time 21:27:46 19/10/2021
aishub2723,2723,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Belgium,Antwerp Harbour 2,India Standard Time 21:27:46 19/10/2021
aishub2709,2709,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Belgium,"Watervliet, St Laureins",India Standard Time 21:27:46 19/10/2021
aishub2850,2850,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Brazil,Fortaleza,India Standard Time 21:27:46 19/10/2021
aishub2517,2517,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Brazil,Belem,India Standard Time 21:27:46 19/10/2021
aishub3489,3489,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Brazil,Maceio,India Standard Time 21:27:46 19/10/2021
aishub2929,2929,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Brazil,Curitiba,India Standard Time 21:27:46 19/10/2021
aishub3019,3019,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Bulgaria,Varna,India Standard Time 21:27:46 19/10/2021
aishub2576,2576,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Bulgaria,Varna,India Standard Time 21:27:46 19/10/2021
aishub2818,2818,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Canada,Montreal,India Standard Time 21:27:46 19/10/2021
aishub2025,2025,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=8,Canada,"Windsor, Ontario",India Standard Time 21:27:46 19/10/2021
aishub2766,2766,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=1,Angola,Zaire,India Standard Time 21:28:40 19/10/2021
aishub3061,3061,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=1,Argentina,Buenos Aires,India Standard Time 21:28:40 19/10/2021
aishub2999,2999,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=1,Australia,Mount Hicks,India Standard Time 21:28:40 19/10/2021
aishub2701,2701,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=1,Australia,O'Connor,India Standard Time 21:28:40 19/10/2021
aishub2556,2556,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=1,Australia,Franklin,India Standard Time 21:28:40 19/10/2021
aishub2502,2502,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=1,Australia,Scarborough,India Standard Time 21:28:40 19/10/2021
aishub2739,2739,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=1,Australia,Townsville,India Standard Time 21:28:40 19/10/2021
aishub2936,2936,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=1,Australia,Kettering,India Standard Time 21:28:40 19/10/2021
aishub2288,2288,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=1,Australia,Johanna,India Standard Time 21:28:40 19/10/2021
aishub2801,2801,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=1,Australia,Glenorchy,India Standard Time 21:28:40 19/10/2021
aishub3354,3354,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=1,Australia,Port Hedland,India Standard Time 21:28:40 19/10/2021
aishub3292,3292,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=1,Australia,"Oakleigh, Victoria",India Standard Time 21:28:40 19/10/2021
aishub2234,2234,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=1,Australia,Mt Arthur (N.Tasmania),India Standard Time 21:28:40 19/10/2021
aishub2637,2637,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=1,Australia,Devonport,India Standard Time 21:28:40 19/10/2021
aishub2070,2070,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=1,Australia,"Nelson Bay, NSW",India Standard Time 21:28:40 19/10/2021
aishub2864,2864,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=1,Australia,Morayfield,India Standard Time 21:28:40 19/10/2021
aishub2995,2995,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=1,Australia,Kingston,India Standard Time 21:28:40 19/10/2021
aishub2675,2675,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=1,Australia,Sydney,India Standard Time 21:28:40 19/10/2021
aishub2465,2465,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=1,Australia,Darwin,India Standard Time 21:28:40 19/10/2021
aishub2520,2520,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=1,Austria,Vienna,India Standard Time 21:28:40 19/10/2021
aishub3175,3175,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=1,Austria,Vienna,India Standard Time 21:28:40 19/10/2021
aishub2798,2798,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=1,Austria,Linz,India Standard Time 21:28:40 19/10/2021
aishub2984,2984,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=1,Azerbaijan,Baku,India Standard Time 21:28:40 19/10/2021
aishub2445,2445,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=1,Bahamas,Freeport,India Standard Time 21:28:40 19/10/2021
aishub3215,3215,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=1,Belgium,Antwerp,India Standard Time 21:28:40 19/10/2021
aishub2709,2709,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=1,Belgium,"Watervliet, St Laureins",India Standard Time 21:28:40 19/10/2021
aishub3075,3075,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=1,Belgium,Aalst,India Standard Time 21:28:40 19/10/2021
aishub3483,3483,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=1,Belgium,WIjnegem,India Standard Time 21:28:40 19/10/2021
aishub2145,2145,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=1,Belgium,Antwerp,India Standard Time 21:28:40 19/10/2021
aishub3152,3152,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=1,Belgium,Zeebrugge,India Standard Time 21:28:40 19/10/2021
aishub2292,2292,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=1,Belgium,Gent,India Standard Time 21:28:40 19/10/2021
aishub2546,2546,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=1,Belgium,Merchtem,India Standard Time 21:28:40 19/10/2021
aishub3359,3359,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=1,Belgium,Schoten,India Standard Time 21:28:40 19/10/2021
aishub2276,2276,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=1,Belgium,Schilde,India Standard Time 21:28:40 19/10/2021
aishub2127,2127,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=1,Belgium,Izegem,India Standard Time 21:28:40 19/10/2021
aishub2300,2300,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=1,Belgium,Antwerp Harbour 1,India Standard Time 21:28:40 19/10/2021
aishub2981,2981,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=1,Belgium,Oostende,India Standard Time 21:28:40 19/10/2021
aishub2404,2404,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=1,Belgium,Bruges,India Standard Time 21:28:40 19/10/2021
aishub3249,3249,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=1,Belgium,Antwerp,India Standard Time 21:28:40 19/10/2021
aishub2723,2723,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=1,Belgium,Antwerp Harbour 2,India Standard Time 21:28:40 19/10/2021
aishub2061,2061,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=1,Belgium,Ostend,India Standard Time 21:28:40 19/10/2021
aishub3459,3459,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=1,Belgium,Oostende,India Standard Time 21:28:40 19/10/2021
aishub2517,2517,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=1,Brazil,Belem,India Standard Time 21:28:40 19/10/2021
aishub3489,3489,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=1,Brazil,Maceio,India Standard Time 21:28:40 19/10/2021
aishub2850,2850,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=1,Brazil,Fortaleza,India Standard Time 21:28:40 19/10/2021
aishub2929,2929,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=1,Brazil,Curitiba,India Standard Time 21:28:40 19/10/2021
aishub2576,2576,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=1,Bulgaria,Varna,India Standard Time 21:28:40 19/10/2021
aishub3019,3019,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=1,Bulgaria,Varna,India Standard Time 21:28:40 19/10/2021
aishub2593,2593,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=1,Canada,Prince Rupert,India Standard Time 21:28:40 19/10/2021
aishub2215,2215,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=1,Canada,Burnaby,India Standard Time 21:28:40 19/10/2021
aishub2766,2766,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=2,Angola,Zaire,India Standard Time 21:28:41 19/10/2021
aishub3061,3061,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=2,Argentina,Buenos Aires,India Standard Time 21:28:41 19/10/2021
aishub2739,2739,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=2,Australia,Townsville,India Standard Time 21:28:41 19/10/2021
aishub2936,2936,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=2,Australia,Kettering,India Standard Time 21:28:41 19/10/2021
aishub2234,2234,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=2,Australia,Mt Arthur (N.Tasmania),India Standard Time 21:28:41 19/10/2021
aishub3354,3354,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=2,Australia,Port Hedland,India Standard Time 21:28:41 19/10/2021
aishub3292,3292,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=2,Australia,"Oakleigh, Victoria",India Standard Time 21:28:41 19/10/2021
aishub2502,2502,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=2,Australia,Scarborough,India Standard Time 21:28:41 19/10/2021
aishub2637,2637,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=2,Australia,Devonport,India Standard Time 21:28:41 19/10/2021
aishub2801,2801,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=2,Australia,Glenorchy,India Standard Time 21:28:41 19/10/2021
aishub2556,2556,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=2,Australia,Franklin,India Standard Time 21:28:41 19/10/2021
aishub2995,2995,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=2,Australia,Kingston,India Standard Time 21:28:41 19/10/2021
aishub2675,2675,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=2,Australia,Sydney,India Standard Time 21:28:41 19/10/2021
aishub2999,2999,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=2,Australia,Mount Hicks,India Standard Time 21:28:41 19/10/2021
aishub2864,2864,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=2,Australia,Morayfield,India Standard Time 21:28:41 19/10/2021
aishub2701,2701,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=2,Australia,O'Connor,India Standard Time 21:28:41 19/10/2021
aishub2070,2070,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=2,Australia,"Nelson Bay, NSW",India Standard Time 21:28:41 19/10/2021
aishub2465,2465,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=2,Australia,Darwin,India Standard Time 21:28:41 19/10/2021
aishub2288,2288,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=2,Australia,Johanna,India Standard Time 21:28:41 19/10/2021
aishub2520,2520,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=2,Austria,Vienna,India Standard Time 21:28:41 19/10/2021
aishub3175,3175,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=2,Austria,Vienna,India Standard Time 21:28:41 19/10/2021
aishub2798,2798,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=2,Austria,Linz,India Standard Time 21:28:41 19/10/2021
aishub2984,2984,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=2,Azerbaijan,Baku,India Standard Time 21:28:41 19/10/2021
aishub2445,2445,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=2,Bahamas,Freeport,India Standard Time 21:28:41 19/10/2021
aishub3483,3483,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=2,Belgium,WIjnegem,India Standard Time 21:28:41 19/10/2021
aishub2300,2300,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=2,Belgium,Antwerp Harbour 1,India Standard Time 21:28:41 19/10/2021
aishub2404,2404,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=2,Belgium,Bruges,India Standard Time 21:28:41 19/10/2021
aishub3359,3359,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=2,Belgium,Schoten,India Standard Time 21:28:41 19/10/2021
aishub2546,2546,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=2,Belgium,Merchtem,India Standard Time 21:28:41 19/10/2021
aishub2145,2145,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=2,Belgium,Antwerp,India Standard Time 21:28:41 19/10/2021
aishub3152,3152,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=2,Belgium,Zeebrugge,India Standard Time 21:28:41 19/10/2021
aishub2981,2981,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=2,Belgium,Oostende,India Standard Time 21:28:41 19/10/2021
aishub2292,2292,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=2,Belgium,Gent,India Standard Time 21:28:41 19/10/2021
aishub3249,3249,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=2,Belgium,Antwerp,India Standard Time 21:28:41 19/10/2021
aishub2127,2127,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=2,Belgium,Izegem,India Standard Time 21:28:41 19/10/2021
aishub2723,2723,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=2,Belgium,Antwerp Harbour 2,India Standard Time 21:28:41 19/10/2021
aishub2276,2276,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=2,Belgium,Schilde,India Standard Time 21:28:41 19/10/2021
aishub3459,3459,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=2,Belgium,Oostende,India Standard Time 21:28:41 19/10/2021
aishub2061,2061,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=2,Belgium,Ostend,India Standard Time 21:28:41 19/10/2021
aishub2709,2709,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=2,Belgium,"Watervliet, St Laureins",India Standard Time 21:28:41 19/10/2021
aishub3075,3075,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=2,Belgium,Aalst,India Standard Time 21:28:41 19/10/2021
aishub3215,3215,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=2,Belgium,Antwerp,India Standard Time 21:28:41 19/10/2021
aishub3489,3489,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=2,Brazil,Maceio,India Standard Time 21:28:41 19/10/2021
aishub2850,2850,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=2,Brazil,Fortaleza,India Standard Time 21:28:41 19/10/2021
aishub2929,2929,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=2,Brazil,Curitiba,India Standard Time 21:28:41 19/10/2021
